L1-dcache-stores,L1-icache-load-misses,L1-dcache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,branch-misses,cache-misses,ref-cycles,instructions,cycles,CPI
0.5473698549523716,0.2922147740094246,0.1732780796605553,0.1312818545514331,0.000520872088697,0.8147357213118935,0.1761978361669242,0.0732813350263014,0.0713146279641029,0.8061147223561995,0.4101448201785251,0.9922450835455002,481265166,307610095,0.6391696651487966
0.5514908145333999,0.2433895267803809,0.1519592236821779,0.0545295117005535,0.3041024877843093,0.7691089048767497,0.1555899021123132,0.0321059314347904,0.0389407032618588,0.8223691043014234,0.4531556724323123,0.992921902471492,476593905,308233872,0.6467432100290917
0.5611812808192376,0.3095208070617906,0.1479358505974907,0.2072669479914506,0.4422452067366123,0.7970254517968292,0.1406491499227202,0.0248503537094141,0.0747692819604427,0.7821488446332909,0.2624634245712804,0.993167592470332,489717732,307978790,0.6288904196754713
0.5720329285406698,0.3478097829694033,0.2439964111149429,0.3572094042856359,0.4862464965151177,0.7729418462817719,0.2022153529108707,0.0613096317794304,0.0325696558068525,0.8002756744969457,0.0630671506352087,0.9941244367060724,491499969,308645534,0.6279665380813075
0.5661191394632155,0.5523992832016991,0.3590293830374618,0.4103140242231599,0.0116824168464915,0.8553473644337306,0.225399278722308,0.0133321240703791,0.0308080758653761,0.831586060522421,0.0602059335530945,0.994861242632056,486857877,308898102,0.634472844320438
0.5834946295174348,0.433201699077454,0.2699980437577565,0.4056831259933139,0.0135922811717141,0.7548802882743282,0.2040185471406491,0.0101578088155269,0.0623109971521124,0.8100788029322046,0.1715943183080854,0.9953777277542204,493020839,308936421,0.6266193973192277
0.5517456406085233,0.6002123846817549,0.1843700777928845,0.1546281580533786,0.0019470694744152,0.6847970879158192,0.19629057187017,0.0698349356067477,0.1563793660269521,0.7597116614959036,0.5590253342716397,0.9926313818932152,483894433,307192473,0.6348336580263985
0.5699847754778675,0.3387436118669941,0.0832239848549887,0.1173891598618951,0.1955130590073666,0.8372327979669967,0.1705306543019062,0.0375476147288227,0.0298685665632554,0.7754534926654291,0.4131912293047891,0.9932414646675986,494675841,308114905,0.622862245257698
0.5379106299711469,0.3255193469171036,0.1189367387523916,0.3425494601852359,0.454721333432547,0.7938558324634692,0.187017001545595,0.0181389443134409,0.0468873861089635,0.8209414642380362,0.1130134449424052,0.9918396615780092,473270232,308129053,0.6510636675750188
0.5791703065675609,0.4848476803610539,0.3501300500079679,0.4414424288924206,0.0084083637175385,0.8249236606553163,0.1442555383822771,0.0146018501723199,0.0678795470782239,0.7991794708718036,0.0431682654913144,0.9948206126165006,495154029,308007614,0.6220440427841091
0.5824322277339544,0.3429581203955664,0.1405596666088976,0.2991724667068559,0.0027531810402559,0.7928435141571268,0.1939721792890262,0.038545256666062,0.0099333535588808,0.8042011248124121,0.3871578576984332,0.994398750722824,492537997,308561727,0.6264729399141159
0.5893313258762833,0.3393674918696489,0.1935257099398377,0.3380007672494108,0.65683210556341,0.7391760307781441,0.5883565172591448,0.4604571013966987,0.0641019367592801,0.7649079913972088,0.2365596873958295,0.9932843423533012,498247999,308074074,0.6183147240296293
0.5867301836474219,0.3586712683347713,0.1413114773534448,0.3865292924864361,0.2337351489446139,0.7507668318333849,0.2210200927357032,0.001813894431344,0.0036699582114091,0.8114960856068967,0.0572382310455942,0.995042867890528,493499830,308983150,0.6261058894387056
0.619302299472746,0.4124776000530962,0.3954918554417185,0.3579492519318244,0.0054319517821266,0.7130806825999589,0.169242658423493,0.0233085434427716,0.1020933441637877,0.7045871194954327,0.5602846401718582,0.9955122317748818,511224588,308870550,0.6041778060956645
0.5821025384380629,0.3813532886440565,0.19123226872143,0.2312708938455636,0.5787136939752462,0.7592493314487154,0.1568778979907264,0.0373662252856883,0.0664507100145819,0.7979290261339311,0.2644866476536168,0.9941966016566152,490223712,308069687,0.6284267355064213
0.6097787691406766,0.3598460211057277,0.2505622017035697,0.3802268866114978,0.0099461765508346,0.714714489274956,0.124420401854714,0.0042626519136586,0.1045791291923156,0.7439516349138056,0.0497703618652542,0.9944083923679906,508620929,308855939,0.6072418993989136
0.5904561535992083,0.4488020176544767,0.3867020161848533,0.460870280046035,0.005283131185356,0.7425786008001698,0.1517259144770736,0.0132414293488118,0.1158532408177645,0.7363285968341662,0.4998749953701988,0.994611321363458,494464365,308184433,0.6232692481287302
